Unnamed: 0,discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code
12478,Fencing,moscow-1980,foil individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/aleksander-romankov,Aleksander ROMANKOV,Soviet Union,,URS
12479,Fencing,moscow-1980,sabre individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/viktor-krovopuskov,Viktor KROVOPUSKOV,Soviet Union,,URS
12480,Fencing,moscow-1980,sabre individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/mikhail-burtsev,Mikhail BURTSEV,Soviet Union,,URS
12481,Fencing,moscow-1980,sabre individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/imre-gedovari,Imre GEDOVARI,Hungary,HU,HUN
12482,Fencing,moscow-1980,foil team women,Women,GOLD,GameTeam,France team,,,France,FR,FRA
12483,Fencing,moscow-1980,foil team women,Women,SILVER,GameTeam,Soviet Union team,,,Soviet Union,,URS
12484,Fencing,moscow-1980,foil team women,Women,BRONZE,GameTeam,Hungary team,,,Hungary,HU,HUN
12485,Fencing,moscow-1980,foil team men,Men,GOLD,GameTeam,France team,,,France,FR,FRA
12486,Fencing,moscow-1980,foil team men,Men,SILVER,GameTeam,Soviet Union team,,,Soviet Union,,URS
12487,Fencing,moscow-1980,foil team men,Men,BRONZE,GameTeam,Poland team,,,Poland,PL,POL
12488,Fencing,moscow-1980,sabre team men,Men,GOLD,GameTeam,Soviet Union team,,,Soviet Union,,URS
12489,Fencing,moscow-1980,sabre team men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA
12490,Fencing,moscow-1980,sabre team men,Men,BRONZE,GameTeam,Hungary team,,,Hungary,HU,HUN
12491,Fencing,moscow-1980,épée team men,Men,GOLD,GameTeam,France team,,,France,FR,FRA
12492,Fencing,moscow-1980,épée team men,Men,SILVER,GameTeam,Poland team,,,Poland,PL,POL
12493,Fencing,moscow-1980,épée team men,Men,BRONZE,GameTeam,Soviet Union team,,,Soviet Union,,URS
12494,Fencing,moscow-1980,épée individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/johan-harmenberg,Johan HARMENBERG,Sweden,SE,SWE
12495,Fencing,moscow-1980,épée individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/erno-kolszonay,Ernö KOLSZONAY,Hungary,HU,HUN
12496,Fencing,moscow-1980,épée individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/philippe-riboud,Philippe RIBOUD,France,FR,FRA
12497,Sailing,moscow-1980,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,Soviet Union team,,Aleksandrs Muzičenko,Soviet Union,,URS
12498,Sailing,moscow-1980,twoperson keelboat open Star mixed,Open,GOLD,GameTeam,Soviet Union team,https://olympics.com/en/athletes/valentyn-mankin,Valentyn MANKIN,Soviet Union,,URS
12499,Sailing,moscow-1980,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Austria team,https://olympics.com/en/athletes/hubert-raudaschl,Hubert RAUDASCHL,Austria,AT,AUT
12500,Sailing,moscow-1980,twoperson keelboat open Star mixed,Open,SILVER,GameTeam,Austria team,https://olympics.com/en/athletes/karl-ferstl,Karl FERSTL,Austria,AT,AUT
12501,Sailing,moscow-1980,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Italy team,https://olympics.com/en/athletes/alfio-peraboni,Alfio PERABONI,Italy,IT,ITA
12502,Sailing,moscow-1980,twoperson keelboat open Star mixed,Open,BRONZE,GameTeam,Italy team,https://olympics.com/en/athletes/giorgio-gorla,Giorgio GORLA,Italy,IT,ITA
12503,Sailing,moscow-1980,Tornado - Multihull mixed,Open,GOLD,GameTeam,Brazil team,https://olympics.com/en/athletes/alexandre-welter,Alexandre WELTER,Brazil,BR,BRA
12504,Sailing,moscow-1980,Tornado - Multihull mixed,Open,GOLD,GameTeam,Brazil team,https://olympics.com/en/athletes/lars-sigurd-bjorkstrom,Lars Sigurd BJORKSTROM,Brazil,BR,BRA
12505,Sailing,moscow-1980,Tornado - Multihull mixed,Open,SILVER,GameTeam,Denmark team,https://olympics.com/en/athletes/per-kjergard,Per KJERGARD,Denmark,DK,DEN
12506,Sailing,moscow-1980,Tornado - Multihull mixed,Open,SILVER,GameTeam,Denmark team,https://olympics.com/en/athletes/peter-due,Peter DUE,Denmark,DK,DEN
12507,Sailing,moscow-1980,Tornado - Multihull mixed,Open,BRONZE,GameTeam,Sweden team,https://olympics.com/en/athletes/goran-marstrom,Göran MARSTRÖM,Sweden,SE,SWE
12508,Sailing,moscow-1980,Tornado - Multihull mixed,Open,BRONZE,GameTeam,Sweden team,https://olympics.com/en/athletes/jorgen-ragnarsson,Jörgen RAGNARSSON,Sweden,SE,SWE
12509,Sailing,moscow-1980,Finn - One Person Dinghy (Heavyweight) men,Open,GOLD,Athlete,,https://olympics.com/en/athletes/esko-rechardt,Esko RECHARDT,Finland,FI,FIN
12510,Sailing,moscow-1980,Finn - One Person Dinghy (Heavyweight) men,Open,SILVER,Athlete,,https://olympics.com/en/athletes/wolfgang-mayrhofer,Wolfgang MAYRHOFER,Austria,AT,AUT
12511,Sailing,moscow-1980,Finn - One Person Dinghy (Heavyweight) men,Open,BRONZE,Athlete,,https://olympics.com/en/athletes/andrei-balashov,Andrei BALASHOV,Soviet Union,,URS
12512,Sailing,moscow-1980,470 - Two Person Dinghy men,Open,GOLD,GameTeam,Brazil team,https://olympics.com/en/athletes/eduardo-henrique-penido,Eduardo Henrique PENIDO,Brazil,BR,BRA
12513,Sailing,moscow-1980,470 - Two Person Dinghy men,Open,GOLD,GameTeam,Brazil team,https://olympics.com/en/athletes/marcos-pinto-rizzo-soares,Marcos Pinto Rizzo SOARES,Brazil,BR,BRA
12514,Sailing,moscow-1980,470 - Two Person Dinghy men,Open,SILVER,GameTeam,East Germany team,https://olympics.com/en/athletes/egbert-swensson,Egbert SWENSSON,German Democratic Republic (Germany),DDDE,GDR
12515,Sailing,moscow-1980,470 - Two Person Dinghy men,Open,SILVER,GameTeam,East Germany team,https://olympics.com/en/athletes/jorn-borowski,Jörn BOROWSKI,German Democratic Republic (Germany),DDDE,GDR
12516,Sailing,moscow-1980,470 - Two Person Dinghy men,Open,BRONZE,GameTeam,Finland team,https://olympics.com/en/athletes/georg-tallberg,Georg TALLBERG,Finland,FI,FIN
12517,Sailing,moscow-1980,470 - Two Person Dinghy men,Open,BRONZE,GameTeam,Finland team,https://olympics.com/en/athletes/jouko-lindgren,Jouko LINDGREN,Finland,FI,FIN
12518,Sailing,moscow-1980,fleetmatch race keelboat open Soling mixed,Open,GOLD,GameTeam,Denmark team,,,Denmark,DK,DEN
12519,Sailing,moscow-1980,fleetmatch race keelboat open Soling mixed,Open,SILVER,GameTeam,Soviet Union team,,,Soviet Union,,URS
12520,Sailing,moscow-1980,fleetmatch race keelboat open Soling mixed,Open,BRONZE,GameTeam,Greece team,,,Greece,GR,GRE
12521,Sailing,moscow-1980,flying dutchman mixed,Open,GOLD,GameTeam,Spain team,https://olympics.com/en/athletes/alejandro-abascal-garcia,Alejandro ABASCAL GARCIA,Spain,ES,ESP
12522,Sailing,moscow-1980,flying dutchman mixed,Open,GOLD,GameTeam,Spain team,https://olympics.com/en/athletes/miguel-noguer-castellvi,Miguel NOGUER CASTELLVI,Spain,ES,ESP
12523,Sailing,moscow-1980,flying dutchman mixed,Open,SILVER,GameTeam,Ireland team,https://olympics.com/en/athletes/david-wilkins,David WILKINS,Ireland,IE,IRL
12524,Sailing,moscow-1980,flying dutchman mixed,Open,SILVER,GameTeam,Ireland team,https://olympics.com/en/athletes/james-wilkinson,James WILKINSON,Ireland,IE,IRL
12525,Sailing,moscow-1980,flying dutchman mixed,Open,BRONZE,GameTeam,Hungary team,https://olympics.com/en/athletes/szabolcs-detre,Szabolcs DETRE,Hungary,HU,HUN
12526,Sailing,moscow-1980,flying dutchman mixed,Open,BRONZE,GameTeam,Hungary team,https://olympics.com/en/athletes/zsolt-detre,Zsolt DETRE,Hungary,HU,HUN
12527,Football,moscow-1980,football men,Men,GOLD,GameTeam,Czechoslovakia team,,,Czechoslovakia,CSHH,TCH
12528,Football,moscow-1980,football men,Men,SILVER,GameTeam,East Germany team,,,German Democratic Republic (Germany),DDDE,GDR
12529,Football,moscow-1980,football men,Men,BRONZE,GameTeam,Soviet Union team,,,Soviet Union,,URS
12530,Gymnastics Artistic,moscow-1980,individual all-round women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/elena-davydova,Elena DAVYDOVA,Soviet Union,,URS
12531,Gymnastics Artistic,moscow-1980,individual all-round women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/nadia-comaneci,Nadia COMANECI,Romania,RO,ROU
12532,Gymnastics Artistic,moscow-1980,individual all-round women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/maxi-gnauck,Maxi GNAUCK,German Democratic Republic (Germany),DDDE,GDR
12533,Gymnastics Artistic,moscow-1980,parallel bars men,Men,GOLD,Athlete,,,Aleksandr Tkachov,Soviet Union,,URS
12534,Gymnastics Artistic,moscow-1980,parallel bars men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/aleksandr-dityatin,Aleksandr DITYATIN,Soviet Union,,URS
12535,Gymnastics Artistic,moscow-1980,parallel bars men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/roland-bruckner,Roland BRÜCKNER,German Democratic Republic (Germany),DDDE,GDR
12536,Gymnastics Artistic,moscow-1980,floor exercises women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/nelli-kim,Nelli KIM,Soviet Union,,URS
12537,Gymnastics Artistic,moscow-1980,floor exercises women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/nadia-comaneci,Nadia COMANECI,Romania,RO,ROU
12538,Gymnastics Artistic,moscow-1980,floor exercises women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/natalia-shaposhnikova,Natalia SHAPOSHNIKOVA,Soviet Union,,URS
12539,Gymnastics Artistic,moscow-1980,floor exercises women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/maxi-gnauck,Maxi GNAUCK,German Democratic Republic (Germany),DDDE,GDR
12540,Gymnastics Artistic,moscow-1980,balance beam women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/nadia-comaneci,Nadia COMANECI,Romania,RO,ROU
12541,Gymnastics Artistic,moscow-1980,balance beam women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/elena-davydova,Elena DAVYDOVA,Soviet Union,,URS
12542,Gymnastics Artistic,moscow-1980,balance beam women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/natalia-shaposhnikova,Natalia SHAPOSHNIKOVA,Soviet Union,,URS
12543,Gymnastics Artistic,moscow-1980,uneven bars women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/maxi-gnauck,Maxi GNAUCK,German Democratic Republic (Germany),DDDE,GDR
12544,Gymnastics Artistic,moscow-1980,uneven bars women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/emilia-eberle,Emilia EBERLE,Romania,RO,ROU
12545,Gymnastics Artistic,moscow-1980,uneven bars women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/steffi-kraker,Steffi KRÄKER,German Democratic Republic (Germany),DDDE,GDR
12546,Gymnastics Artistic,moscow-1980,uneven bars women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/melita-ruhn,Melita RÜHN,Romania,RO,ROU
12547,Gymnastics Artistic,moscow-1980,uneven bars women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/maria-filatova,Maria FILATOVA,Soviet Union,,URS
12548,Gymnastics Artistic,moscow-1980,floor exercises men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/roland-bruckner,Roland BRÜCKNER,German Democratic Republic (Germany),DDDE,GDR
12549,Gymnastics Artistic,moscow-1980,floor exercises men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/nikolay-andrianov,Nikolay ANDRIANOV,Soviet Union,,URS
12550,Gymnastics Artistic,moscow-1980,floor exercises men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/aleksandr-dityatin,Aleksandr DITYATIN,Soviet Union,,URS
12551,Gymnastics Artistic,moscow-1980,horizontal bar men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/stoyan-deltchev,Stoyan DELTCHEV,Bulgaria,BG,BUL
12552,Gymnastics Artistic,moscow-1980,horizontal bar men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/aleksandr-dityatin,Aleksandr DITYATIN,Soviet Union,,URS
12553,Gymnastics Artistic,moscow-1980,horizontal bar men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/nikolay-andrianov,Nikolay ANDRIANOV,Soviet Union,,URS
12554,Gymnastics Artistic,moscow-1980,pommel horse men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/zoltan-magyar,Zoltan MAGYAR,Hungary,HU,HUN
12555,Gymnastics Artistic,moscow-1980,pommel horse men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/aleksandr-dityatin,Aleksandr DITYATIN,Soviet Union,,URS
12556,Gymnastics Artistic,moscow-1980,pommel horse men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/michael-nikolay,Michael NIKOLAY,German Democratic Republic (Germany),DDDE,GDR
12557,Gymnastics Artistic,moscow-1980,team competition women,Women,GOLD,GameTeam,Soviet Union team,,,Soviet Union,,URS
12558,Gymnastics Artistic,moscow-1980,team competition women,Women,SILVER,GameTeam,Romania team,,,Romania,RO,ROU
12559,Gymnastics Artistic,moscow-1980,team competition women,Women,BRONZE,GameTeam,East Germany team,,,German Democratic Republic (Germany),DDDE,GDR
12560,Gymnastics Artistic,moscow-1980,rings men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/aleksandr-dityatin,Aleksandr DITYATIN,Soviet Union,,URS
12561,Gymnastics Artistic,moscow-1980,rings men,Men,SILVER,Athlete,,,Aleksandr Tkachov,Soviet Union,,URS
12562,Gymnastics Artistic,moscow-1980,rings men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/jiri-tabak,Jiri TABAK,Czechoslovakia,CSHH,TCH
12563,Gymnastics Artistic,moscow-1980,vault women,Women,GOLD,Athlete,,https://olympics.com/en/athletes/natalia-shaposhnikova,Natalia SHAPOSHNIKOVA,Soviet Union,,URS
12564,Gymnastics Artistic,moscow-1980,vault women,Women,SILVER,Athlete,,https://olympics.com/en/athletes/steffi-kraker,Steffi KRÄKER,German Democratic Republic (Germany),DDDE,GDR
12565,Gymnastics Artistic,moscow-1980,vault women,Women,BRONZE,Athlete,,https://olympics.com/en/athletes/melita-ruhn,Melita RÜHN,Romania,RO,ROU
12566,Gymnastics Artistic,moscow-1980,individual all-round men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/aleksandr-dityatin,Aleksandr DITYATIN,Soviet Union,,URS
12567,Gymnastics Artistic,moscow-1980,individual all-round men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/nikolay-andrianov,Nikolay ANDRIANOV,Soviet Union,,URS
12568,Gymnastics Artistic,moscow-1980,individual all-round men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/stoyan-deltchev,Stoyan DELTCHEV,Bulgaria,BG,BUL
12569,Gymnastics Artistic,moscow-1980,team competition men,Men,GOLD,GameTeam,Soviet Union team,,,Soviet Union,,URS
12570,Gymnastics Artistic,moscow-1980,team competition men,Men,SILVER,GameTeam,East Germany team,,,German Democratic Republic (Germany),DDDE,GDR
12571,Gymnastics Artistic,moscow-1980,team competition men,Men,BRONZE,GameTeam,Hungary team,,,Hungary,HU,HUN
12572,Gymnastics Artistic,moscow-1980,vault men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/nikolay-andrianov,Nikolay ANDRIANOV,Soviet Union,,URS
12573,Gymnastics Artistic,moscow-1980,vault men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/aleksandr-dityatin,Aleksandr DITYATIN,Soviet Union,,URS
12574,Gymnastics Artistic,moscow-1980,vault men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/roland-bruckner,Roland BRÜCKNER,German Democratic Republic (Germany),DDDE,GDR
12575,Basketball,moscow-1980,basketball women,Women,GOLD,GameTeam,Soviet Union team,,,Soviet Union,,URS
12576,Basketball,moscow-1980,basketball women,Women,SILVER,GameTeam,Bulgaria team,,,Bulgaria,BG,BUL
12577,Basketball,moscow-1980,basketball women,Women,BRONZE,GameTeam,Yugoslavia team,,,Yugoslavia,YUCS,YUG
12578,Basketball,moscow-1980,basketball men,Men,GOLD,GameTeam,Yugoslavia team,,,Yugoslavia,YUCS,YUG
12579,Basketball,moscow-1980,basketball men,Men,SILVER,GameTeam,Italy team,,,Italy,IT,ITA
12580,Basketball,moscow-1980,basketball men,Men,BRONZE,GameTeam,Soviet Union team,,,Soviet Union,,URS
12581,Equestrian Jumping,moscow-1980,individual mixed,Open,GOLD,Athlete,,https://olympics.com/en/athletes/jan-kowalczyk,Jan KOWALCZYK,Poland,PL,POL
12582,Equestrian Jumping,moscow-1980,individual mixed,Open,SILVER,Athlete,,https://olympics.com/en/athletes/nikolai-korolkov,Nikolai KOROLKOV,Soviet Union,,URS
12583,Equestrian Jumping,moscow-1980,individual mixed,Open,BRONZE,Athlete,,https://olympics.com/en/athletes/joaquin-perez-de-la-heras,Joaquin PEREZ DE LA HERAS,Mexico,MX,MEX
12584,Equestrian Jumping,moscow-1980,team mixed,Open,GOLD,GameTeam,Soviet Union team,,,Soviet Union,,URS
12585,Equestrian Jumping,moscow-1980,team mixed,Open,SILVER,GameTeam,Poland team,,,Poland,PL,POL
12586,Equestrian Jumping,moscow-1980,team mixed,Open,BRONZE,GameTeam,Mexico team,,,Mexico,MX,MEX
12587,Cycling Road,moscow-1980,individual road race men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/sergei-sukhoruchenkov,Sergei SUKHORUCHENKOV,Soviet Union,,URS
12588,Cycling Road,moscow-1980,individual road race men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/stanislaw-lang,Stanislaw LANG,Poland,PL,POL
12589,Cycling Road,moscow-1980,individual road race men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/yuri-barinov,Yuri BARINOV,Soviet Union,,URS
12590,Cycling Road,moscow-1980,team time trial men,Men,GOLD,GameTeam,Soviet Union team,,,Soviet Union,,URS
12591,Cycling Road,moscow-1980,team time trial men,Men,SILVER,GameTeam,East Germany team,,,German Democratic Republic (Germany),DDDE,GDR
12592,Cycling Road,moscow-1980,team time trial men,Men,BRONZE,GameTeam,Czechoslovakia team,,,Czechoslovakia,CSHH,TCH
12593,Cycling Track,moscow-1980,1km time trial men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lothar-thoms,Lothar THOMS,German Democratic Republic (Germany),DDDE,GDR
12594,Cycling Track,moscow-1980,1km time trial men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/aleksandr-panfilov,Aleksandr PANFILOV,Soviet Union,,URS
12595,Cycling Track,moscow-1980,1km time trial men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/david-weller,David WELLER,Jamaica,JM,JAM
12596,Cycling Track,moscow-1980,Individual Pursuit men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/robert-dill-bundi,Robert DILL-BUNDI,Switzerland,CH,SUI
12597,Cycling Track,moscow-1980,Individual Pursuit men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/alain-bondue,Alain BONDUE,France,FR,FRA
12598,Cycling Track,moscow-1980,Individual Pursuit men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/hans-henrik-orsted,Hans-Henrik ÖRSTED,Denmark,DK,DEN
12599,Cycling Track,moscow-1980,Team Pursuit 4000m men,Men,GOLD,GameTeam,Soviet Union team,,,Soviet Union,,URS
12600,Cycling Track,moscow-1980,Team Pursuit 4000m men,Men,SILVER,GameTeam,East Germany team,,,German Democratic Republic (Germany),DDDE,GDR
12601,Cycling Track,moscow-1980,Team Pursuit 4000m men,Men,BRONZE,GameTeam,Czechoslovakia team,,,Czechoslovakia,CSHH,TCH
12602,Cycling Track,moscow-1980,Sprint individual men,Men,GOLD,Athlete,,https://olympics.com/en/athletes/lutz-hesslich,Lutz HESSLICH,German Democratic Republic (Germany),DDDE,GDR
12603,Cycling Track,moscow-1980,Sprint individual men,Men,SILVER,Athlete,,https://olympics.com/en/athletes/yave-cahard,Yave CAHARD,France,FR,FRA
12604,Cycling Track,moscow-1980,Sprint individual men,Men,BRONZE,Athlete,,https://olympics.com/en/athletes/sergei-kopylov,Sergei KOPYLOV,Soviet Union,,URS
12605,Wrestling,moscow-1980,"Heavyweight, Freestyle (≤100 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/ilia-mate,Ilia MATE,Soviet Union,,URS
12606,Wrestling,moscow-1980,"Heavyweight, Freestyle (≤100 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/slavcho-chervenkov,Slavcho CHERVENKOV,Bulgaria,BG,BUL
12607,Wrestling,moscow-1980,"Heavyweight, Freestyle (≤100 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/julius-strnisko,Julius STRNISKO,Czechoslovakia,CSHH,TCH
12608,Wrestling,moscow-1980,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/zhaksylyk-ushkempirov,Zhaksylyk USHKEMPIROV,Soviet Union,,URS
12609,Wrestling,moscow-1980,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/constantin-alexandru,Constantin ALEXANDRU,Romania,RO,ROU
12610,Wrestling,moscow-1980,"Light-Flyweight, Greco-Roman (≤48 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/ferenc-seres,Ferenc SERES,Hungary,HU,HUN
12611,Wrestling,moscow-1980,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/georgi-raikov,Georgi RAIKOV,Bulgaria,BG,BUL
12612,Wrestling,moscow-1980,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Men,SILVER,Athlete,,https://olympics.com/en/athletes/roman-bierla,Roman BIERLA,Poland,PL,POL
12613,Wrestling,moscow-1980,"Heavyweight, Greco-Roman (≤100 kilograms) Men",Men,BRONZE,Athlete,,https://olympics.com/en/athletes/vasile-andrei,Vasile ANDREI,Romania,RO,ROU
12614,Wrestling,moscow-1980,"Flyweight, Greco-Roman (≤52 kilograms) Men",Men,GOLD,Athlete,,https://olympics.com/en/athletes/vakhtang-blagidze,Vakhtang BLAGIDZE,Soviet Union,,URS
